cycle,branch,district,forecastdate,model,candidate,win_prob
2020,President,Idaho,9/6/2020,classic,Trump,0.99365
2020,President,Idaho,9/5/2020,classic,Trump,0.994825
2020,President,Idaho,9/4/2020,classic,Trump,0.9943
2020,President,Idaho,9/3/2020,classic,Trump,0.9948
2020,President,Idaho,9/2/2020,classic,Trump,0.994175
2020,President,Idaho,9/1/2020,classic,Trump,0.9944
2020,President,Idaho,8/31/2020,classic,Trump,0.994275
2020,President,Idaho,8/30/2020,classic,Trump,0.99385
2020,President,Idaho,8/29/2020,classic,Trump,0.993425
2020,President,Idaho,8/28/2020,classic,Trump,0.993725
2020,President,Idaho,8/27/2020,classic,Trump,0.994075
2020,President,Idaho,8/26/2020,classic,Trump,0.99385
2020,President,Idaho,8/25/2020,classic,Trump,0.99355
2020,President,Idaho,8/24/2020,classic,Trump,0.9938
2020,President,Idaho,8/23/2020,classic,Trump,0.993375
2020,President,Idaho,8/22/2020,classic,Trump,0.99315
2020,President,Idaho,8/21/2020,classic,Trump,0.99325
2020,President,Idaho,8/20/2020,classic,Trump,0.9936
2020,President,Idaho,8/19/2020,classic,Trump,0.993375
2020,President,Idaho,8/18/2020,classic,Trump,0.99345
2020,President,Idaho,8/17/2020,classic,Trump,0.9938
2020,President,Idaho,8/16/2020,classic,Trump,0.9938
2020,President,Idaho,8/15/2020,classic,Trump,0.99285
2020,President,Idaho,8/14/2020,classic,Trump,0.993225
2020,President,Idaho,8/13/2020,classic,Trump,0.9931
2020,President,Idaho,8/12/2020,classic,Trump,0.993425
2020,President,Idaho,8/11/2020,classic,Trump,0.993075
2020,President,Idaho,8/10/2020,classic,Trump,0.992525
2020,President,Idaho,8/9/2020,classic,Trump,0.9881
2020,President,Idaho,8/8/2020,classic,Trump,0.988475
2020,President,Idaho,8/7/2020,classic,Trump,0.988225
2020,President,Idaho,8/6/2020,classic,Trump,0.98765
2020,President,Idaho,8/5/2020,classic,Trump,0.98815
2020,President,Idaho,8/4/2020,classic,Trump,0.986675
2020,President,Idaho,8/3/2020,classic,Trump,0.9857
2020,President,Idaho,8/2/2020,classic,Trump,0.984625
2020,President,Idaho,8/1/2020,classic,Trump,0.985675
2020,President,Illinois,11/3/2020,classic,Trump,0.0007
2020,President,Illinois,11/2/2020,classic,Trump,0.00055
2020,President,Illinois,11/1/2020,classic,Trump,0.001375
2020,President,Illinois,10/31/2020,classic,Trump,0.001225
2020,President,Illinois,10/30/2020,classic,Trump,0.0013
2020,President,Illinois,10/29/2020,classic,Trump,0.000925
2020,President,Illinois,10/28/2020,classic,Trump,0.000875
2020,President,Illinois,10/27/2020,classic,Trump,0.00085
2020,President,Illinois,10/26/2020,classic,Trump,0.0007
2020,President,Illinois,10/25/2020,classic,Trump,0.00095
2020,President,Illinois,10/24/2020,classic,Trump,0.000975
2020,President,Illinois,10/23/2020,classic,Trump,0.000625
2020,President,Illinois,10/22/2020,classic,Trump,0.00075
2020,President,Illinois,10/21/2020,classic,Trump,0.00075
2020,President,Illinois,10/20/2020,classic,Trump,0.0009
2020,President,Illinois,10/19/2020,classic,Trump,0.0006
2020,President,Illinois,10/18/2020,classic,Trump,0.000775
2020,President,Illinois,10/17/2020,classic,Trump,0.0007
2020,President,Illinois,10/16/2020,classic,Trump,0.000525
2020,President,Illinois,10/15/2020,classic,Trump,0.00085
2020,President,Illinois,10/14/2020,classic,Trump,0.000925
2020,President,Illinois,10/13/2020,classic,Trump,0.001
2020,President,Illinois,10/12/2020,classic,Trump,0.0008
2020,President,Illinois,10/11/2020,classic,Trump,0.000925
2020,President,Illinois,10/10/2020,classic,Trump,0.001075
2020,President,Illinois,10/9/2020,classic,Trump,0.001475
2020,President,Illinois,10/8/2020,classic,Trump,0.0013
2020,President,Illinois,10/7/2020,classic,Trump,0.00165
2020,President,Illinois,10/6/2020,classic,Trump,0.00205
2020,President,Illinois,10/5/2020,classic,Trump,0.00265
2020,President,Illinois,10/4/2020,classic,Trump,0.002325
2020,President,Illinois,10/3/2020,classic,Trump,0.0033
2020,President,Illinois,10/2/2020,classic,Trump,0.005425
2020,President,Illinois,10/1/2020,classic,Trump,0.006
2020,President,Illinois,9/30/2020,classic,Trump,0.0074
2020,President,Illinois,9/29/2020,classic,Trump,0.0075
2020,President,Illinois,9/28/2020,classic,Trump,0.0074
2020,President,Illinois,9/27/2020,classic,Trump,0.0023
2020,President,Illinois,9/26/2020,classic,Trump,0.002475
2020,President,Illinois,9/25/2020,classic,Trump,0.0027
2020,President,Illinois,9/24/2020,classic,Trump,0.002725
2020,President,Illinois,9/23/2020,classic,Trump,0.0029
2020,President,Illinois,9/22/2020,classic,Trump,0.0029
2020,President,Illinois,9/21/2020,classic,Trump,0.002825
2020,President,Illinois,9/20/2020,classic,Trump,0.0026
2020,President,Illinois,9/19/2020,classic,Trump,0.0032
2020,President,Illinois,9/18/2020,classic,Trump,0.0034
2020,President,Illinois,9/17/2020,classic,Trump,0.003025
2020,President,Illinois,9/16/2020,classic,Trump,0.0037
2020,President,Illinois,9/15/2020,classic,Trump,0.0029
2020,President,Illinois,9/14/2020,classic,Trump,0.0038
2020,President,Illinois,9/13/2020,classic,Trump,0.003325
2020,President,Illinois,9/12/2020,classic,Trump,0.004225
2020,President,Illinois,9/11/2020,classic,Trump,0.00365
2020,President,Illinois,9/10/2020,classic,Trump,0.00415
2020,President,Illinois,9/9/2020,classic,Trump,0.00485
2020,President,Illinois,9/8/2020,classic,Trump,0.004975
2020,President,Illinois,9/7/2020,classic,Trump,0.004825
2020,President,Illinois,9/6/2020,classic,Trump,0.005575
2020,President,Illinois,9/5/2020,classic,Trump,0.00585
2020,President,Illinois,9/4/2020,classic,Trump,0.005475
2020,President,Illinois,9/3/2020,classic,Trump,0.0066
2020,President,Illinois,9/2/2020,classic,Trump,0.005975
2020,President,Illinois,9/1/2020,classic,Trump,0.00735
2020,President,Illinois,8/31/2020,classic,Trump,0.00795
2020,President,Illinois,8/30/2020,classic,Trump,0.00775
2020,President,Illinois,8/29/2020,classic,Trump,0.007875
2020,President,Illinois,8/28/2020,classic,Trump,0.0078
2020,President,Illinois,8/27/2020,classic,Trump,0.007525
2020,President,Illinois,8/26/2020,classic,Trump,0.007525
2020,President,Illinois,8/25/2020,classic,Trump,0.00685
2020,President,Illinois,8/24/2020,classic,Trump,0.006975
2020,President,Illinois,8/23/2020,classic,Trump,0.00635
2020,President,Illinois,8/22/2020,classic,Trump,0.00625
2020,President,Illinois,8/21/2020,classic,Trump,0.005975
2020,President,Illinois,8/20/2020,classic,Trump,0.00575
2020,President,Illinois,8/19/2020,classic,Trump,0.006175
2020,President,Illinois,8/18/2020,classic,Trump,0.007075
2020,President,Illinois,8/17/2020,classic,Trump,0.006375
2020,President,Illinois,8/16/2020,classic,Trump,0.00735
2020,President,Illinois,8/15/2020,classic,Trump,0.0071
2020,President,Illinois,8/14/2020,classic,Trump,0.006625
2020,President,Illinois,8/13/2020,classic,Trump,0.0072
2020,President,Illinois,8/12/2020,classic,Trump,0.00885
2020,President,Illinois,8/11/2020,classic,Trump,0.00805
2020,President,Illinois,8/10/2020,classic,Trump,0.00885
2020,President,Illinois,8/9/2020,classic,Trump,0.02
2020,President,Illinois,8/8/2020,classic,Trump,0.02145
2020,President,Illinois,8/7/2020,classic,Trump,0.0217
2020,President,Illinois,8/6/2020,classic,Trump,0.022025
2020,President,Illinois,8/5/2020,classic,Trump,0.022925
2020,President,Illinois,8/4/2020,classic,Trump,0.0182
2020,President,Illinois,8/3/2020,classic,Trump,0.02045
2020,President,Illinois,8/2/2020,classic,Trump,0.0207
2020,President,Illinois,8/1/2020,classic,Trump,0.021525
2020,President,Indiana,11/3/2020,classic,Trump,0.96445
2020,President,Indiana,11/2/2020,classic,Trump,0.964725
2020,President,Indiana,11/1/2020,classic,Trump,0.952975
2020,President,Indiana,10/31/2020,classic,Trump,0.9508
2020,President,Indiana,10/30/2020,classic,Trump,0.948925
2020,President,Indiana,10/29/2020,classic,Trump,0.9436
2020,President,Indiana,10/28/2020,classic,Trump,0.943725
2020,President,Indiana,10/27/2020,classic,Trump,0.943925
2020,President,Indiana,10/26/2020,classic,Trump,0.943375
2020,President,Indiana,10/25/2020,classic,Trump,0.9512
2020,President,Indiana,10/24/2020,classic,Trump,0.9518
2020,President,Indiana,10/23/2020,classic,Trump,0.95195
2020,President,Indiana,10/22/2020,classic,Trump,0.9486
2020,President,Indiana,10/21/2020,classic,Trump,0.9506
2020,President,Indiana,10/20/2020,classic,Trump,0.94505
2020,President,Indiana,10/19/2020,classic,Trump,0.942075
2020,President,Indiana,10/18/2020,classic,Trump,0.939625
2020,President,Indiana,10/17/2020,classic,Trump,0.939175
2020,President,Indiana,10/16/2020,classic,Trump,0.940425
2020,President,Indiana,10/15/2020,classic,Trump,0.940625
2020,President,Indiana,10/14/2020,classic,Trump,0.942275
2020,President,Indiana,10/13/2020,classic,Trump,0.95295
2020,President,Indiana,10/12/2020,classic,Trump,0.95045
2020,President,Indiana,10/11/2020,classic,Trump,0.948325
2020,President,Indiana,10/10/2020,classic,Trump,0.949925
2020,President,Indiana,10/9/2020,classic,Trump,0.9492
2020,President,Indiana,10/8/2020,classic,Trump,0.95005
2020,President,Indiana,10/7/2020,classic,Trump,0.951475
2020,President,Indiana,10/6/2020,classic,Trump,0.95495
2020,President,Indiana,10/5/2020,classic,Trump,0.95895
2020,President,Indiana,10/4/2020,classic,Trump,0.95935
2020,President,Indiana,10/3/2020,classic,Trump,0.959475
2020,President,Indiana,10/2/2020,classic,Trump,0.964125
2020,President,Indiana,10/1/2020,classic,Trump,0.961725
2020,President,Indiana,9/30/2020,classic,Trump,0.963675
2020,President,Indiana,9/29/2020,classic,Trump,0.965575
2020,President,Indiana,9/28/2020,classic,Trump,0.965025
2020,President,Indiana,9/27/2020,classic,Trump,0.96235
2020,President,Indiana,9/26/2020,classic,Trump,0.962275
2020,President,Indiana,9/25/2020,classic,Trump,0.96225
2020,President,Indiana,9/24/2020,classic,Trump,0.962975
2020,President,Indiana,9/23/2020,classic,Trump,0.958875
2020,President,Indiana,9/22/2020,classic,Trump,0.96015
2020,President,Indiana,9/21/2020,classic,Trump,0.959775
2020,President,Indiana,9/20/2020,classic,Trump,0.9584
2020,President,Indiana,9/19/2020,classic,Trump,0.958575
2020,President,Indiana,9/18/2020,classic,Trump,0.956525
2020,President,Indiana,9/17/2020,classic,Trump,0.958025
2020,President,Indiana,9/16/2020,classic,Trump,0.957925
2020,President,Indiana,9/15/2020,classic,Trump,0.9535
2020,President,Indiana,9/14/2020,classic,Trump,0.954775
2020,President,Indiana,9/13/2020,classic,Trump,0.953975
2020,President,Indiana,9/12/2020,classic,Trump,0.9527
2020,President,Indiana,9/11/2020,classic,Trump,0.9527
2020,President,Indiana,9/10/2020,classic,Trump,0.95465
2020,President,Indiana,9/9/2020,classic,Trump,0.951825
2020,President,Indiana,9/8/2020,classic,Trump,0.9548
2020,President,Indiana,9/7/2020,classic,Trump,0.9557
2020,President,Indiana,9/6/2020,classic,Trump,0.9523
2020,President,Indiana,9/5/2020,classic,Trump,0.9541
2020,President,Indiana,9/4/2020,classic,Trump,0.952875
2020,President,Indiana,9/3/2020,classic,Trump,0.9535
2020,President,Indiana,9/2/2020,classic,Trump,0.952425
2020,President,Indiana,9/1/2020,classic,Trump,0.95665
2020,President,Indiana,8/31/2020,classic,Trump,0.956125
2020,President,Indiana,8/30/2020,classic,Trump,0.95035
2020,President,Indiana,8/29/2020,classic,Trump,0.9468
2020,President,Indiana,8/28/2020,classic,Trump,0.950025
2020,President,Indiana,8/27/2020,classic,Trump,0.951425
2020,President,Indiana,8/26/2020,classic,Trump,0.95085
2020,President,Indiana,8/25/2020,classic,Trump,0.9438
2020,President,Indiana,8/24/2020,classic,Trump,0.9445
2020,President,Indiana,8/23/2020,classic,Trump,0.941925
2020,President,Indiana,8/22/2020,classic,Trump,0.945125
2020,President,Indiana,8/21/2020,classic,Trump,0.944275
2020,President,Indiana,8/20/2020,classic,Trump,0.950075
2020,President,Indiana,8/19/2020,classic,Trump,0.9491
2020,President,Indiana,8/18/2020,classic,Trump,0.949675
2020,President,Indiana,8/17/2020,classic,Trump,0.947475
2020,President,Indiana,8/16/2020,classic,Trump,0.947375
2020,President,Indiana,8/15/2020,classic,Trump,0.944925
2020,President,Indiana,8/14/2020,classic,Trump,0.945975
2020,President,Indiana,8/13/2020,classic,Trump,0.945475
2020,President,Indiana,8/12/2020,classic,Trump,0.946525
2020,President,Indiana,8/11/2020,classic,Trump,0.947375
2020,President,Indiana,8/10/2020,classic,Trump,0.94205
2020,President,Indiana,8/9/2020,classic,Trump,0.943625
2020,President,Indiana,8/8/2020,classic,Trump,0.943175
2020,President,Indiana,8/7/2020,classic,Trump,0.94075
2020,President,Indiana,8/6/2020,classic,Trump,0.9421
2020,President,Indiana,8/5/2020,classic,Trump,0.941325
2020,President,Indiana,8/4/2020,classic,Trump,0.93695
2020,President,Indiana,8/3/2020,classic,Trump,0.937575
2020,President,Indiana,8/2/2020,classic,Trump,0.937
2020,President,Indiana,8/1/2020,classic,Trump,0.913575
2020,President,Iowa,11/3/2020,classic,Trump,0.6013
2020,President,Iowa,11/2/2020,classic,Trump,0.601275
2020,President,Iowa,11/1/2020,classic,Trump,0.630675
2020,President,Iowa,10/31/2020,classic,Trump,0.6495
2020,President,Iowa,10/30/2020,classic,Trump,0.548825
2020,President,Iowa,10/29/2020,classic,Trump,0.547975
2020,President,Iowa,10/28/2020,classic,Trump,0.49625
2020,President,Iowa,10/27/2020,classic,Trump,0.49625
2020,President,Iowa,10/26/2020,classic,Trump,0.504025
2020,President,Iowa,10/25/2020,classic,Trump,0.51255
2020,President,Iowa,10/24/2020,classic,Trump,0.5142
2020,President,Iowa,10/23/2020,classic,Trump,0.50475
2020,President,Iowa,10/22/2020,classic,Trump,0.517425
2020,President,Iowa,10/21/2020,classic,Trump,0.522375
2020,President,Iowa,10/20/2020,classic,Trump,0.580975
2020,President,Iowa,10/19/2020,classic,Trump,0.573
2020,President,Iowa,10/18/2020,classic,Trump,0.5808
2020,President,Iowa,10/17/2020,classic,Trump,0.581825
2020,President,Iowa,10/16/2020,classic,Trump,0.581625
2020,President,Iowa,10/15/2020,classic,Trump,0.582025
2020,President,Iowa,10/14/2020,classic,Trump,0.571725
2020,President,Iowa,10/13/2020,classic,Trump,0.53665
2020,President,Iowa,10/12/2020,classic,Trump,0.548125
2020,President,Iowa,10/11/2020,classic,Trump,0.5509
2020,President,Iowa,10/10/2020,classic,Trump,0.554975
2020,President,Iowa,10/9/2020,classic,Trump,0.560775
2020,President,Iowa,10/8/2020,classic,Trump,0.56615
2020,President,Iowa,10/7/2020,classic,Trump,0.57655
2020,President,Iowa,10/6/2020,classic,Trump,0.6438
2020,President,Iowa,10/5/2020,classic,Trump,0.655525
2020,President,Iowa,10/4/2020,classic,Trump,0.6563
2020,President,Iowa,10/3/2020,classic,Trump,0.6632
2020,President,Iowa,10/2/2020,classic,Trump,0.640875
2020,President,Iowa,10/1/2020,classic,Trump,0.623475
2020,President,Iowa,9/30/2020,classic,Trump,0.6135
2020,President,Iowa,9/29/2020,classic,Trump,0.6292
2020,President,Iowa,9/28/2020,classic,Trump,0.6282
2020,President,Iowa,9/27/2020,classic,Trump,0.623825
2020,President,Iowa,9/26/2020,classic,Trump,0.6269
2020,President,Iowa,9/25/2020,classic,Trump,0.62715
2020,President,Iowa,9/24/2020,classic,Trump,0.627175
2020,President,Iowa,9/23/2020,classic,Trump,0.63315
2020,President,Iowa,9/22/2020,classic,Trump,0.6398
2020,President,Iowa,9/21/2020,classic,Trump,0.66125
2020,President,Iowa,9/20/2020,classic,Trump,0.663375
2020,President,Iowa,9/19/2020,classic,Trump,0.66615
2020,President,Iowa,9/18/2020,classic,Trump,0.668225
2020,President,Iowa,9/17/2020,classic,Trump,0.6778
2020,President,Iowa,9/16/2020,classic,Trump,0.671425
2020,President,Iowa,9/15/2020,classic,Trump,0.6704
2020,President,Iowa,9/14/2020,classic,Trump,0.67065
2020,President,Iowa,9/13/2020,classic,Trump,0.6705
2020,President,Iowa,9/12/2020,classic,Trump,0.6696
2020,President,Iowa,9/11/2020,classic,Trump,0.665425
2020,President,Iowa,9/10/2020,classic,Trump,0.67425
2020,President,Iowa,9/9/2020,classic,Trump,0.66915
2020,President,Iowa,9/8/2020,classic,Trump,0.679575
2020,President,Iowa,9/7/2020,classic,Trump,0.6861
2020,President,Iowa,9/6/2020,classic,Trump,0.6905
2020,President,Iowa,9/5/2020,classic,Trump,0.6922
2020,President,Iowa,9/4/2020,classic,Trump,0.687125
2020,President,Iowa,9/3/2020,classic,Trump,0.691875
2020,President,Iowa,9/2/2020,classic,Trump,0.69255
2020,President,Iowa,9/1/2020,classic,Trump,0.70595
2020,President,Iowa,8/31/2020,classic,Trump,0.712625
2020,President,Iowa,8/30/2020,classic,Trump,0.700775
2020,President,Iowa,8/29/2020,classic,Trump,0.695325
2020,President,Iowa,8/28/2020,classic,Trump,0.695775
2020,President,Iowa,8/27/2020,classic,Trump,0.696275
2020,President,Iowa,8/26/2020,classic,Trump,0.69665
2020,President,Iowa,8/25/2020,classic,Trump,0.677425
2020,President,Iowa,8/24/2020,classic,Trump,0.6741
2020,President,Iowa,8/23/2020,classic,Trump,0.667675
2020,President,Iowa,8/22/2020,classic,Trump,0.6705
2020,President,Iowa,8/21/2020,classic,Trump,0.670375
2020,President,Iowa,8/20/2020,classic,Trump,0.683175
2020,President,Iowa,8/19/2020,classic,Trump,0.68625
2020,President,Iowa,8/18/2020,classic,Trump,0.682
2020,President,Iowa,8/17/2020,classic,Trump,0.686025
2020,President,Iowa,8/16/2020,classic,Trump,0.687975
2020,President,Iowa,8/15/2020,classic,Trump,0.67785
2020,President,Iowa,8/14/2020,classic,Trump,0.6783
2020,President,Iowa,8/13/2020,classic,Trump,0.67985
2020,President,Iowa,8/12/2020,classic,Trump,0.6856
2020,President,Iowa,8/11/2020,classic,Trump,0.683225
2020,President,Iowa,8/10/2020,classic,Trump,0.6798
2020,President,Iowa,8/9/2020,classic,Trump,0.6788
2020,President,Iowa,8/8/2020,classic,Trump,0.678075
2020,President,Iowa,8/7/2020,classic,Trump,0.68425
2020,President,Iowa,8/6/2020,classic,Trump,0.6808
2020,President,Iowa,8/5/2020,classic,Trump,0.68295
2020,President,Iowa,8/4/2020,classic,Trump,0.671575
2020,President,Iowa,8/3/2020,classic,Trump,0.6707
2020,President,Iowa,8/2/2020,classic,Trump,0.67325
2020,President,Iowa,8/1/2020,classic,Trump,0.669675
2020,President,Kansas,11/3/2020,classic,Trump,0.985525
2020,President,Kansas,11/2/2020,classic,Trump,0.985875
2020,President,Kansas,11/1/2020,classic,Trump,0.971275
2020,President,Kansas,10/31/2020,classic,Trump,0.96995
2020,President,Kansas,10/30/2020,classic,Trump,0.9733
2020,President,Kansas,10/29/2020,classic,Trump,0.96185
2020,President,Kansas,10/28/2020,classic,Trump,0.9617
2020,President,Kansas,10/27/2020,classic,Trump,0.961575
2020,President,Kansas,10/26/2020,classic,Trump,0.9596
2020,President,Kansas,10/25/2020,classic,Trump,0.96445
2020,President,Kansas,10/24/2020,classic,Trump,0.95755
2020,President,Kansas,10/23/2020,classic,Trump,0.9546
2020,President,Kansas,10/22/2020,classic,Trump,0.953
2020,President,Kansas,10/21/2020,classic,Trump,0.96055
2020,President,Kansas,10/20/2020,classic,Trump,0.9248
2020,President,Kansas,10/19/2020,classic,Trump,0.92375
2020,President,Kansas,10/18/2020,classic,Trump,0.9228
2020,President,Kansas,10/17/2020,classic,Trump,0.926125
2020,President,Kansas,10/16/2020,classic,Trump,0.927225
2020,President,Kansas,10/15/2020,classic,Trump,0.929925
2020,President,Kansas,10/14/2020,classic,Trump,0.9322
2020,President,Kansas,10/13/2020,classic,Trump,0.927475
2020,President,Kansas,10/12/2020,classic,Trump,0.9248
2020,President,Kansas,10/11/2020,classic,Trump,0.924175
2020,President,Kansas,10/10/2020,classic,Trump,0.925975
2020,President,Kansas,10/9/2020,classic,Trump,0.9261
2020,President,Kansas,10/8/2020,classic,Trump,0.92625
2020,President,Kansas,10/7/2020,classic,Trump,0.927275
2020,President,Kansas,10/6/2020,classic,Trump,0.9322
2020,President,Kansas,10/5/2020,classic,Trump,0.936775
2020,President,Kansas,10/4/2020,classic,Trump,0.9362
2020,President,Kansas,10/3/2020,classic,Trump,0.939325
2020,President,Kansas,10/2/2020,classic,Trump,0.94505
2020,President,Kansas,10/1/2020,classic,Trump,0.940775
2020,President,Kansas,9/30/2020,classic,Trump,0.94335
2020,President,Kansas,9/29/2020,classic,Trump,0.936825
2020,President,Kansas,9/28/2020,classic,Trump,0.936875
2020,President,Kansas,9/27/2020,classic,Trump,0.93375
2020,President,Kansas,9/26/2020,classic,Trump,0.9326
2020,President,Kansas,9/25/2020,classic,Trump,0.931725
2020,President,Kansas,9/24/2020,classic,Trump,0.9303
2020,President,Kansas,9/23/2020,classic,Trump,0.9357
2020,President,Kansas,9/22/2020,classic,Trump,0.935525
2020,President,Kansas,9/21/2020,classic,Trump,0.935075
2020,President,Kansas,9/20/2020,classic,Trump,0.9344
2020,President,Kansas,9/19/2020,classic,Trump,0.9332
2020,President,Kansas,9/18/2020,classic,Trump,0.932825
2020,President,Kansas,9/17/2020,classic,Trump,0.933
2020,President,Kansas,9/16/2020,classic,Trump,0.9316
2020,President,Kansas,9/15/2020,classic,Trump,0.927725
2020,President,Kansas,9/14/2020,classic,Trump,0.9276
2020,President,Kansas,9/13/2020,classic,Trump,0.927475
2020,President,Kansas,9/12/2020,classic,Trump,0.925025
2020,President,Kansas,9/11/2020,classic,Trump,0.922925
2020,President,Kansas,9/10/2020,classic,Trump,0.926525
2020,President,Kansas,9/9/2020,classic,Trump,0.9259
2020,President,Kansas,9/8/2020,classic,Trump,0.928225
2020,President,Kansas,9/7/2020,classic,Trump,0.930025
2020,President,Kansas,9/6/2020,classic,Trump,0.928425
2020,President,Kansas,9/5/2020,classic,Trump,0.930225
2020,President,Kansas,9/4/2020,classic,Trump,0.92915
2020,President,Kansas,9/3/2020,classic,Trump,0.928025
2020,President,Kansas,9/2/2020,classic,Trump,0.9298
2020,President,Kansas,9/1/2020,classic,Trump,0.934775
2020,President,Kansas,8/31/2020,classic,Trump,0.934925
2020,President,Kansas,8/30/2020,classic,Trump,0.92935
2020,President,Kansas,8/29/2020,classic,Trump,0.92405
2020,President,Kansas,8/28/2020,classic,Trump,0.927075
2020,President,Kansas,8/27/2020,classic,Trump,0.926675
2020,President,Kansas,8/26/2020,classic,Trump,0.926875
2020,President,Kansas,8/25/2020,classic,Trump,0.918075
2020,President,Kansas,8/24/2020,classic,Trump,0.917775
2020,President,Kansas,8/23/2020,classic,Trump,0.914925
2020,President,Kansas,8/22/2020,classic,Trump,0.917075
2020,President,Kansas,8/21/2020,classic,Trump,0.919575
2020,President,Kansas,8/20/2020,classic,Trump,0.924475
2020,President,Kansas,8/19/2020,classic,Trump,0.9274
2020,President,Kansas,8/18/2020,classic,Trump,0.926975
2020,President,Kansas,8/17/2020,classic,Trump,0.926975
2020,President,Kansas,8/16/2020,classic,Trump,0.925725
2020,President,Kansas,8/15/2020,classic,Trump,0.924425
2020,President,Kansas,8/14/2020,classic,Trump,0.922225
2020,President,Kansas,8/13/2020,classic,Trump,0.92355
2020,President,Kansas,8/12/2020,classic,Trump,0.923
2020,President,Kansas,8/11/2020,classic,Trump,0.93955
2020,President,Kansas,8/10/2020,classic,Trump,0.9369
2020,President,Kansas,8/9/2020,classic,Trump,0.93535
2020,President,Kansas,8/8/2020,classic,Trump,0.93605
2020,President,Kansas,8/7/2020,classic,Trump,0.9354
2020,President,Kansas,8/6/2020,classic,Trump,0.9332
2020,President,Kansas,8/5/2020,classic,Trump,0.938775
2020,President,Kansas,8/4/2020,classic,Trump,0.934775
2020,President,Kansas,8/3/2020,classic,Trump,0.93335
2020,President,Kansas,8/2/2020,classic,Trump,0.93315
2020,President,Kansas,8/1/2020,classic,Trump,0.933275
2020,President,Kentucky,11/3/2020,classic,Trump,0.9858
2020,President,Kentucky,11/2/2020,classic,Trump,0.98545
2020,President,Kentucky,11/1/2020,classic,Trump,0.985075
2020,President,Kentucky,10/31/2020,classic,Trump,0.98525
2020,President,Kentucky,10/30/2020,classic,Trump,0.98505
2020,President,Kentucky,10/29/2020,classic,Trump,0.984225
2020,President,Kentucky,10/28/2020,classic,Trump,0.986825
2020,President,Kentucky,10/27/2020,classic,Trump,0.9867
2020,President,Kentucky,10/26/2020,classic,Trump,0.98625
2020,President,Kentucky,10/25/2020,classic,Trump,0.9866
2020,President,Kentucky,10/24/2020,classic,Trump,0.986275
2020,President,Kentucky,10/23/2020,classic,Trump,0.9859
2020,President,Kentucky,10/22/2020,classic,Trump,0.9856
2020,President,Kentucky,10/21/2020,classic,Trump,0.9857
2020,President,Kentucky,10/20/2020,classic,Trump,0.985575
2020,President,Kentucky,10/19/2020,classic,Trump,0.98495
2020,President,Kentucky,10/18/2020,classic,Trump,0.9852
2020,President,Kentucky,10/17/2020,classic,Trump,0.9851
2020,President,Kentucky,10/16/2020,classic,Trump,0.9855
2020,President,Kentucky,10/15/2020,classic,Trump,0.984725
2020,President,Kentucky,10/14/2020,classic,Trump,0.9856
2020,President,Kentucky,10/13/2020,classic,Trump,0.984675
2020,President,Kentucky,10/12/2020,classic,Trump,0.98515
2020,President,Kentucky,10/11/2020,classic,Trump,0.9849
2020,President,Kentucky,10/10/2020,classic,Trump,0.984925
2020,President,Kentucky,10/9/2020,classic,Trump,0.9852
2020,President,Kentucky,10/8/2020,classic,Trump,0.98525
2020,President,Kentucky,10/7/2020,classic,Trump,0.98475
2020,President,Kentucky,10/6/2020,classic,Trump,0.985275
2020,President,Kentucky,10/5/2020,classic,Trump,0.986175
2020,President,Kentucky,10/4/2020,classic,Trump,0.985725
2020,President,Kentucky,10/3/2020,classic,Trump,0.9868
2020,President,Kentucky,10/2/2020,classic,Trump,0.986325
2020,President,Kentucky,10/1/2020,classic,Trump,0.98515
2020,President,Kentucky,9/30/2020,classic,Trump,0.984825
2020,President,Kentucky,9/29/2020,classic,Trump,0.9858
2020,President,Kentucky,9/28/2020,classic,Trump,0.985475
2020,President,Kentucky,9/27/2020,classic,Trump,0.98515
2020,President,Kentucky,9/26/2020,classic,Trump,0.985375
2020,President,Kentucky,9/25/2020,classic,Trump,0.984775
2020,President,Kentucky,9/24/2020,classic,Trump,0.984625
2020,President,Kentucky,9/23/2020,classic,Trump,0.983825
2020,President,Kentucky,9/22/2020,classic,Trump,0.9838
2020,President,Kentucky,9/21/2020,classic,Trump,0.98335
2020,President,Kentucky,9/20/2020,classic,Trump,0.983575
2020,President,Kentucky,9/19/2020,classic,Trump,0.983675
2020,President,Kentucky,9/18/2020,classic,Trump,0.982675
2020,President,Kentucky,9/17/2020,classic,Trump,0.98295
2020,President,Kentucky,9/16/2020,classic,Trump,0.982925
2020,President,Kentucky,9/15/2020,classic,Trump,0.97675
2020,President,Kentucky,9/14/2020,classic,Trump,0.9761
2020,President,Kentucky,9/13/2020,classic,Trump,0.975675
2020,President,Kentucky,9/12/2020,classic,Trump,0.976575
2020,President,Kentucky,9/11/2020,classic,Trump,0.97645
2020,President,Kentucky,9/10/2020,classic,Trump,0.975175
2020,President,Kentucky,9/9/2020,classic,Trump,0.975725
2020,President,Kentucky,9/8/2020,classic,Trump,0.976875
2020,President,Kentucky,9/7/2020,classic,Trump,0.9766
2020,President,Kentucky,9/6/2020,classic,Trump,0.9763
2020,President,Kentucky,9/5/2020,classic,Trump,0.977375
2020,President,Kentucky,9/4/2020,classic,Trump,0.97515
2020,President,Kentucky,9/3/2020,classic,Trump,0.97695
2020,President,Kentucky,9/2/2020,classic,Trump,0.9751
